"ഉപഭോഗം (3) സംഭോഗം, രതി" "ഉപഭോഗ - മൈഥുന, സംഭോഗ" "പുണര്‍ച്ചി - ഉടലുറവു" "ഉപഭോഗം - സംഭോഗം"
"ഉപമ - താരതമ്യം, സാദൃശ്യം, തുല്യത" "ഉപമെ - ഉപമാ, ഹോലികെ, സാദൃശ്യ" "ഉവമൈ - ഒപ്പുമൈ" "ഉപമ - പോലിക, സാദൃശ്യം"
"ഉപമാനം - തുല്യഭാവം, സാദൃശ്യം, സാമ്യം" "ഉപമാന - ഹോലികെ, സാമ്യ, സാദൃശ്യ" "ഉപമാനം - ഉവമൈ" "ഉപമാനം - പോലിക"
"ഉപമിക്കുക - സാദൃശ്യപ്പെടുത്തുക" "ഉപമിസു - ഹോലിസു, തുലനെമാഡു" "ഉപമിക്ക - ഒപ്പിടു" "ഉപമിംചു - പോലുചു"
"ഉപമേയം - ഏതിനെ മറ്റൊന്നിനോടു ഉപമിക്കുന്നുവോ അത്‌" "ഉപമേയ - ഹോലിസല്‌പഡ ബേകാദവസ്‌തു" "ഉപമേയം - ഉവമിക്കപ്പട്ടപൊരുള്‍" "ഉപമേയ - പോല്‍ചദഗിന"
"ഉപയോഗപ്പെടുത്തുക - പ്രയോജനപ്പെടുത്തുക" "ഉപയോഗപഡിസു" "ഉപയോകപ്പടുത്തു - പയന്‍പടുത്തു" "ഉപയോഗപരചു"
"ഉപയോഗം - പ്രയോജനം" "ഉപയോഗ - ബളകെ, പ്രയോജന" "ഉപയോകം - പയന്‍" "ഉപയോഗം - വാഡകം, വാഡുക, പ്രയോജനം"
"ഉപയോഗിക്കുക - അനുഭവിക്കുക, പ്രയോജനപ്പെടുത്തുക" "ഉപയോഗിസു - ബളസു, അനുഭവിസു" "ഉപയോകിക്ക - പയന്‍പടുത്തു" "ഉപയോഗിംചു - വാഡു, പ്രയോഗിംചു"
"ഉപരി (1) മേല്‍, മുകളില്‍" "ഉപരി - മേലെ" "ഉപരി - മേല്‍" "ഉപരി - പൈന, മീദ"
"ഉപരി (2) അധികം, അധികമായി" "ഉപരി - ഹെച്ചു, അധിക" "ഉപരി - മികുതി, അതികമാക" "ഉപരി - അദനംഗാ"
"ഉപരിതലം - മുകള്‍ത്തട്ട്‌, മുകള്‍ഭാഗം" "ഉപരി - മേലുഭാഗ" "മേല്‍പ്പക്കം" "ഉപരിതലം - പൈമട്ടം, പൈഭാഗം"
"ഉപരോധം (1) തടസ്സം" "ഉപരോധ - അഡ്ഡി" "ഉപരോത - ഇടൈയൂറു, തടൈ" "ഉപരോധം - ആടംകം, അഡ്ഡംകി"
"ഉപരോധം (2) വളയല്‍ (കലക്‌ട്രേറ്റ്‌ ഉപരോധം)" "മുത്തിഗെ - ആവരിസുകെ" "മറിയല്‍ - എതിര്‍പ്പൈത്തെരിവിക്ക, സെല്ലവിടാമല്‍, തടുക്കും സെയല്‍, മുറ്റുകൈ, (ശാലൈമറിയല്‍ - റോഡ്‌ ഉപരോധം)" "ഉപരോധം- മുട്ടഡി, ശത്രുവുലുചുട്ടുമുട്ടഡം"
"ഉപരോധിക്കുക (1) തടയുക, തടസ്സപ്പെടുത്തുക" "ഉപരോധിസു - തഡെയു, പ്രതിഭടിസു" "തടൈസെയ്‌" "ഉപരോധിംചു - അഡ്ഡഗിംചു"
"ഉപരോധിക്കുക (2) വളയുക, വലയം ചെയ്യുക" "മുത്തിഗെഹാകു - സുത്തുവരിയു" "മുറ്റുകൈയിടു - മറിയല്‍സെയ്‌" "മുട്ടഡിംചു - ശത്രുമുലുചുട്ടുമുട്ടു"
"ഉപവസിക്കുക - ഭക്ഷിക്കാതിരിക്കുക, നിരാഹാരം ചെയ്യുക" "ഉപവാസമാഡു - ഊടബിഡുസു" "ഉപവാസിക്ക - ഉണ്ണാനോമ്പിരുക്ക, ഉണ്ണാവിരതംസെയ്‌" "ഉപവസിംചു - പസ്‌തുംഡു, ഉപവാസംചേയു"
"ഉപവാസം - ഭക്ഷിക്കാതിരിക്കല്‍, പട്ടിണി, നിരാഹാരം" "ഉപവാസ - ഊടമാഡദിരുവുദു, ഹസിദിരു വുദു, ഊടബിഡുവികെ" "ഉപവാസം - ഉണ്ണാവിരതം, ഉണ്ണാമല്‍ ഇരുക്കും നോന്‍പു" "ഉപവാസം - പസ്‌തു, തിംഡിമാനഡം, നിരാഹാരദീക്ഷ"
"ഉപവാസ സമരം - നിരാഹാര സമരം, ഭക്ഷണം കഴിക്കാതെയുള്ള സമരം" "ഉപവാസമൂഷ്‌കര - ആഹാരസേവിസദെ, മുഷ്‌കരഹുഡുവുദു" "ഉണ്ണാവിരതം - ഉണ്ണാമല്‍ ഇരുന്തു നട ത്തും പോരാട്ടം" "നിരാഹാരദീക്ഷ - ആഹാരം തീസുകും ഡാ നിരസനതെലുപുത്തു കൂര്‍ചോഡം"
"ഉപവീതം - പൂണൂല്‍, ബ്രാഹ്മണര്‍ ചുമലിലൂടെ ധരിക്കുന്ന നൂല്‍" "ഉപവീത - ജനിവാര, യജ്ഞോപവീത" "ഉപവീതം - പൂണൂല്‍, പൂണുനൂല്‍" "ഉപവീതം - ജംദെ, യജ്ഞോപവീതം"
"ഉപശമ(ം)(നം) (1) ശമിക്കല്‍, കുറയല്‍" "ഉപശമന - കഡമെയാഗുവുദു" "കുറൈതല്‍" "ഉപശമനം - തഗ്ഗഡം"
"ഉപശമ(ം)(നം) (2) ശാന്തത" "ഉപശമന - ശാംതവാഗുവുദു" "ഉപശമം - സമാതാനം" "ഉപശമനം - ഉപശാംതി"
"ഉപശമിക്കുക - അടങ്ങുക, ശാന്തമാകുക" "ഉപശമിസു - അഡഗു, ശാംതവാഗു" "ശാന്തമാകു - അമൈതിയടൈയ" "ഉപശമിംചു - അണഗു"
"ഉപസംഹരിക്കുക (1) അവസാനിപ്പിക്കുക, നിര്‍ത്തുക" "ഉപസംഹരിസു - മുക്തായമാഡു" "മുടിക്ക" "ഉപസംഹരിംചു - മുഗിംചു"
"ഉപസംഹരിക്കുക (2) നശിപ്പിക്കുക" "ഉപസംഹരിസു - നാശമാഡു" "സിതൈക്ക - നാശം സെയ്‌" "ഉപസംഹരിംചു - അണചു, നാശനംചേയു"
"ഉപസംഹാരം (1) അവസാനം, അവസാനിപ്പിക്കല്‍" "ഉപസംഹാര -കൊനെ, മുക്തായ" "ഉപസമ്മാരം - ഉപസങ്കാരം, ഒടുക്കം, മുടി വു" "ഉപസംഹാരം - മുഗിംചഡം"
"ഉപസംഹാരം (2) നാശം, നശിപ്പിക്കല്‍" "ഉപസംഹാര - നാശ" "അഴിവു - നാശം" "ഉപസംഹാരം - നാശനം"
"ഉപഹാരം (1) കാണിക്ക, കാഴ്‌ചദ്രവ്യം" "ഉപഹാര - കാണികെ" "ഉപകാരം - കാണിക്കൈ" "ഉപഹാരം - കാനുക, കാനുകഗാഇച്ചേദ്രവ്യം"
"ഉപഹാരം (2) നിവേദ്യം" "ഉപഹാര - നൈവേദ്യ" "നൈവേത്തിയം" "നിവേദ്യം"
"ഉപഹാസം - നിന്ദിച്ചുള്ള ചിരി" "ഉപഹാസ - നിംദാസൂചക നഗു" "ഉപഹാസം - അവമതിച്ചിരിപ്പു" "ഉപഹാസം - പരിഹാസം"
"ഉപാധി (1) വ്യവസ്ഥ" "വ്യവസ്ഥെ" "വിവസ്‌തൈ" "വ്യവസ്ഥ"
"ഉപാധി (2) ഹേതു, കാരണം" "ഉപാധി - കാരണ, ഹേതു" "കാരണം - ഏതു" "കാരണം, ഹേതുവു"
"ഉപാധി (3) കപടം, വഞ്ചന" "ഉപാധി - കപട, വംചനെ" "കപടം - വഞ്ചകം" "ഉപാധി - കപടം"
"ഉപാധി (4) ഉപദ്രവം" "ഉപാധി - തൊംദരെ, ഉപദ്രവ" "ഉപാതൈ - തൊല്ലൈ" "തൊംദര"
"ഉപാധി (5) ബിരുദം" "ഉപാധി - ബിരുദ" "വിരുതു" "ഉപാധി - ബിരുദു"
"ഉപാധ്യായന്‍ - അധ്യാപകന്‍" "ഉപാധ്യയ - അധ്യാപക, ശിക്ഷക" "ഉപാത്തിയായന്‍ - ആസിരിയന്‍, കര്‍പിപ്പവന്‍" "ഉപാധ്യായുഡു - ഗുരുവു, തരഗതിലോപാഠംചെപ്പേവാഡു"
"ഉപാധ്യായിനി - അധ്യാപിക" "ഉപാധ്യായിനി - അധ്യാപകി, ശിക്ഷക" "ഉപാത്തിയായനി" "ഉപാധ്യായിനി - പാഠംചേപ്പേസ്‌ത്രീ"
"ഉപായം (1) തന്ത്രം, യുക്തി, ഭേദം, ദാനം,ദണ്‌ഡം എന്നീ നാലുപായങ്ങള്‍" "ഉപായ - യുക്തി, സാമ, ഭേദ, ദാന, ദംഡഎംബനാല്‍കു ഉപായഗളു" "ഉപായം - തന്തിരം, സൂഴ്‌ച്ചി" "ഉപായമു - പന്നുഗഡ, എത്തുഗഡ, ചതുരുപായമുലു, സാമമു, ഭേദമു, ദാനമു, ദം ഡമു"
"ഉപായം (2) മാര്‍ഗം, വഴി" "ഉപായ - ദാരി" "ഉപായം - സിത്തിയടൈയുംവഴി" "ഉപായം - മാര്‍ഗം"
"ഉപാസകന്‍ - ഉപാസിക്കുന്നവന്‍, ആരാധിക്കുന്നവന്‍" "ഉപാസക - ഉപാസനെ മാഡുവനു, ആരാധക, ഭക്ത" "ഉപാസകന്‍ - ഉപാസനൈ സെയ്‌വോന്‍, വഴിപടുവോന്‍" "ഉപാസകുഡു - ആരാധകുഡു, സേവകു ഡു"
"ഉപാസന - ആരാധന, പൂജ" "ഉപാസന(നെ) - ആരാധനെ, പൂജെ" "ഉപാസനൈ - വഴിപാടു" "ഉപാസന - പൂജനം, സേവ"
"ഉപേക്ഷ (1) ഉദാസീനത, മടി, അശ്രദ്ധ" "ഉപേക്ഷ - ഉദാസീനതെ, അലക്ഷ്യ" "ഉപേട്‌ചൈ - ഉതാസീനം, അലട്‌ചിയം" "ഉപേക്ഷ - ഉദാസീനത, അശ്രദ്ധ, നിര്‍ല ക്ഷ്യം"
"ഉപേക്ഷ (2) വിട്ടുകളയല്‍, തിരസ്‌കാരം" "ഉപേക്ഷെ - കഡെഗണിസുവികെ, തിരസ്‌കാര" "ഉപേട്‌ചൈ - പുറക്കണിപ്പു, കൈവിടുതല്‍" "തിരസ്‌കാരം - വിഡുപു"
"ഉപേക്ഷിക്കുക - വേണ്ടെന്നു വയ്‌ക്കുക, തള്ളിക്കളയുക, വിഗണിക്കുക" "ഉപേക്ഷിസു - കഡെഗണിസു, അലക്ഷിസു, ഗമനകൊഡദിരു" "ഉപേട്‌ചിക്ക - പുറക്കണിത്തല്‍സെയ്‌" "ഉപേക്ഷിംചു - അശ്രദ്ധചേയു, മാനു വദുലു, വിഡുചു, മാനുകൊനു, വദിലിപെട്ടു"
"ഉപ്പളം - ഉപ്പ്‌ വിളയിക്കുന്ന നിലം, ഉപ്പുപാടം" "ഉപ്പുമഡി - ഉപ്പന്നു തയാരിസലു ഉപ്പു നീരന്നു തഡെദു നില്ലിസുവപാതി" "ഉപ്പളം - ഉപ്പുവിളൈയും നിലം" "ഉപ്പലം(ളം) - ഉപ്പുപംഡേപൊലം, ഉപ്പുനുതയാരുചേയഡാനികി അനുവൈന പ്രാംതം"
"ഉപ്പിച്ചി - മിന്‍, മത്സ്യം" "മീനു - മത്സ്യം" "മീന്‍ - മച്ചം" "ചേപ - മത്സ്യം"
